,graphid,sketch,anomaly,anom_count
164,279,"[1078, 799, 234, 158, 198, 198, 198, 198, 198, 198, 242, 198, 198, 37, 110, 198, 198, 146, 424, 34, 52, 24, 94, 51, 0, 79, 0, 361, 14, 30, 27, 200, 3, 22, 0, 0, 39, 73, 36, 70, 91, 0, 0, 84, 65, 132, 61, 29, 32, 0, 0, 0, 0, 0, 0, 0, 36, 26, 0, 0, 0, 18, 0, 35, 0, 0, 79, 79, 0, 0, 0, 0, 28, 289, 0, 0, 0, 0, 12, 9, 0, 14, 0, 0, 22, 0, 18, 0, 0, 0, 0, 8, 2, 1, 103, 4, 0, 0, 0, 0, 55, 0, 31, 53, 0, 6, 0, 0, 2, 178, 0, 0, 0, 0, 33, 198, 6, 0, 0, 0, 35, 3, 0, 10, 30, 15, 8, 0]",0,0
165,405,"[1143, 1006, 391, 303, 198, 198, 198, 198, 198, 198, 235, 198, 198, 0, 112, 198, 198, 144, 0, 80, 109, 58, 0, 107, 0, 93, 116, 0, 32, 65, 67, 27, 0, 0, 0, 117, 67, 59, 71, 62, 29, 87, 0, 18, 24, 0, 11, 37, 29, 0, 0, 0, 23, 0, 0, 0, 63, 48, 57, 0, 198, 0, 0, 51, 0, 0, 0, 0, 0, 14, 0, 0, 37, 0, 135, 0, 0, 263, 32, 40, 0, 32, 0, 5, 36, 0, 26, 41, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 10, 0, 42, 7, 0, 0, 0, 0, 32, 6, 0, 12, 0, 117, 0, 0, 4, 0, 17, 2, 6, 24, 1]",0,0
166,306,"[880, 575, 249, 164, 198, 198, 198, 198, 198, 198, 203, 198, 198, 59, 124, 198, 198, 100, 0, 87, 56, 79, 99, 50, 367, 8, 0, 0, 112, 64, 56, 0, 7, 120, 274, 46, 34, 70, 45, 68, 79, 0, 0, 85, 62, 0, 71, 35, 23, 0, 0, 0, 0, 0, 0, 288, 15, 42, 0, 0, 0, 26, 0, 96, 0, 0, 81, 72, 0, 0, 0, 43, 32, 0, 0, 0, 0, 0, 20, 14, 0, 14, 189, 0, 19, 0, 21, 0, 4, 0, 0, 11, 3, 1, 0, 76, 0, 0, 0, 0, 50, 0, 29, 50, 0, 27, 0, 14, 30, 0, 0, 0, 0, 0, 23, 0, 18, 0, 0, 0, 0, 24, 0, 5, 25, 21, 8, 0]",0,0
167,371,"[1009, 886, 293, 219, 198, 198, 198, 215, 198, 177, 174, 198, 198, 0, 123, 198, 198, 103, 0, 63, 89, 10, 0, 85, 0, 111, 172, 0, 39, 54, 51, 32, 0, 0, 0, 75, 42, 72, 46, 72, 32, 0, 0, 27, 27, 0, 18, 70, 24, 0, 0, 0, 21, 0, 0, 0, 31, 85, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 50, 425, 0, 0, 0, 0, 34, 27, 0, 31, 0, 0, 33, 0, 22, 80, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 17, 8, 275, 0, 0, 0, 31, 6, 0, 10, 0, 0, 0, 0, 4, 0, 18, 1, 10, 17, 3]",0,3
168,186,"[926, 752, 414, 331, 198, 198, 198, 198, 198, 198, 271, 198, 198, 120, 122, 0, 0, 137, 37, 116, 75, 10, 0, 82, 286, 82, 98, 1, 102, 97, 92, 0, 27, 0, 159, 25, 58, 70, 46, 73, 42, 291, 0, 38, 36, 0, 35, 37, 25, 0, 0, 0, 104, 0, 0, 0, 27, 29, 0, 0, 0, 52, 0, 28, 0, 0, 0, 0, 0, 191, 0, 0, 26, 0, 0, 0, 0, 0, 28, 27, 0, 22, 0, 0, 33, 0, 8, 37, 0, 0, 0, 0, 14, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 3, 39, 0, 0, 0, 0, 31, 8, 0, 18, 0, 0, 0, 0, 20, 0, 22, 2, 8, 17, 46]",0,0
169,53,"[855, 538, 234, 123, 198, 198, 198, 198, 198, 198, 199, 0, 0, 213, 98, 198, 198, 133, 0, 79, 53, 13, 122, 38, 0, 69, 0, 0, 19, 51, 54, 150, 145, 0, 0, 0, 46, 66, 46, 65, 93, 0, 0, 85, 72, 119, 57, 35, 35, 198, 198, 0, 27, 0, 0, 0, 43, 26, 0, 0, 0, 84, 0, 0, 296, 0, 82, 82, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 27, 23, 0, 18, 0, 0, 28, 0, 18, 0, 0, 0, 198, 13, 68, 67, 75, 0, 0, 0, 0, 0, 50, 0, 37, 59, 198, 9, 198, 0, 8, 0, 0, 0, 0, 0, 23, 89, 6, 0, 0, 0, 41, 1, 0, 5, 27, 23, 9, 3]",0,0
170,347,"[1014, 659, 377, 254, 198, 198, 198, 198, 198, 198, 246, 198, 198, 63, 157, 198, 198, 96, 0, 94, 66, 13, 118, 63, 0, 130, 0, 0, 142, 69, 63, 126, 39, 60, 0, 114, 51, 69, 51, 65, 103, 349, 0, 87, 94, 30, 89, 49, 41, 0, 0, 0, 0, 0, 0, 0, 31, 50, 0, 0, 0, 20, 0, 32, 0, 0, 80, 85, 0, 212, 0, 0, 38, 0, 0, 0, 0, 0, 24, 15, 0, 20, 0, 0, 29, 0, 20, 0, 0, 0, 0, 8, 16, 17, 48, 10, 0, 0, 0, 0, 68, 0, 52, 73, 0, 33, 0, 31, 33, 0, 0, 0, 0, 20, 26, 0, 9, 0, 0, 0, 3, 52, 0, 12, 26, 28, 10, 0]",0,0
171,9,"[1095, 863, 260, 204, 198, 198, 198, 198, 198, 198, 195, 0, 0, 305, 102, 0, 0, 128, 0, 52, 70, 14, 184, 77, 0, 100, 127, 0, 24, 40, 36, 0, 142, 40, 0, 22, 43, 67, 46, 66, 17, 382, 0, 12, 16, 0, 14, 43, 30, 0, 0, 198, 71, 0, 198, 0, 28, 26, 0, 0, 0, 139, 0, 0, 0, 0, 150, 149, 0, 254, 0, 0, 36, 0, 0, 0, 0, 0, 23, 29, 0, 18, 0, 0, 23, 0, 27, 58, 0, 0, 0, 30, 56, 59, 0, 5, 198, 198, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 10, 0, 0, 0, 0, 26, 5, 0, 9, 0, 0, 0, 0, 0, 0, 13, 1, 2, 10, 20]",0,0
172,387,"[678, 382, 284, 185, 198, 198, 198, 198, 198, 198, 259, 198, 198, 202, 99, 198, 198, 170, 0, 110, 51, 92, 98, 51, 0, 21, 0, 0, 104, 68, 74, 60, 137, 153, 0, 31, 41, 65, 35, 65, 96, 0, 378, 83, 71, 92, 68, 39, 33, 0, 0, 0, 0, 0, 0, 0, 33, 37, 0, 0, 0, 0, 0, 54, 0, 0, 63, 67, 0, 0, 259, 0, 23, 0, 0, 0, 0, 0, 23, 12, 0, 17, 0, 0, 19, 0, 17, 0, 0, 0, 0, 12, 0, 0, 12, 49, 0, 0, 95, 0, 41, 0, 27, 43, 0, 23, 0, 3, 20, 0, 0, 0, 0, 0, 27, 0, 6, 0, 0, 0, 23, 30, 0, 7, 34, 23, 4, 0]",0,0
173,353,"[1074, 866, 417, 319, 198, 198, 198, 198, 198, 198, 271, 15, 5, 203, 123, 198, 198, 123, 0, 132, 92, 81, 0, 75, 0, 59, 0, 0, 26, 107, 110, 165, 142, 21, 0, 28, 53, 66, 60, 55, 54, 0, 396, 48, 45, 0, 36, 28, 75, 0, 0, 0, 55, 0, 0, 0, 50, 30, 0, 0, 0, 94, 0, 34, 0, 0, 0, 0, 0, 0, 245, 0, 20, 0, 0, 0, 55, 0, 40, 31, 0, 26, 0, 0, 37, 0, 21, 0, 0, 0, 0, 0, 62, 60, 71, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 11, 0, 0, 2, 0, 21, 11, 0, 12, 0, 0, 0, 0, 0, 0, 15, 3, 17, 17, 9]",0,0
174,175,"[1063, 887, 382, 241, 198, 198, 198, 198, 198, 198, 203, 198, 198, 203, 140, 198, 198, 96, 0, 113, 67, 10, 0, 64, 0, 111, 147, 0, 25, 87, 91, 0, 142, 0, 0, 71, 58, 74, 56, 77, 39, 0, 393, 43, 28, 0, 30, 45, 28, 0, 0, 0, 23, 0, 0, 0, 45, 38, 0, 0, 0, 94, 0, 43, 0, 0, 0, 0, 0, 0, 259, 0, 50, 0, 0, 0, 0, 0, 41, 34, 0, 17, 0, 0, 31, 0, 26, 76, 0, 0, 0, 0, 61, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 19, 9, 0, 0, 0, 0, 0, 4, 72, 5, 0, 0, 0, 0, 4, 0, 17, 3, 11, 15, 1]",0,18
175,438,"[866, 580, 306, 191, 198, 198, 198, 198, 198, 198, 245, 198, 198, 0, 149, 198, 198, 109, 0, 109, 74, 119, 95, 70, 0, 6, 0, 0, 12, 71, 73, 57, 0, 58, 0, 0, 33, 77, 34, 77, 74, 0, 471, 67, 62, 103, 64, 57, 27, 0, 0, 0, 0, 0, 0, 0, 54, 42, 0, 0, 236, 0, 0, 30, 0, 0, 64, 67, 0, 0, 312, 0, 46, 0, 140, 0, 0, 0, 22, 7, 0, 17, 0, 0, 17, 0, 25, 0, 0, 0, 0, 6, 0, 0, 16, 10, 0, 0, 103, 0, 50, 0, 34, 45, 0, 4, 0, 0, 3, 0, 0, 0, 0, 24, 27, 0, 22, 0, 0, 0, 45, 1, 0, 3, 27, 21, 7, 0]",0,0
176,497,"[371, 72, 189, 155, 198, 198, 198, 198, 198, 198, 224, 198, 198, 0, 146, 0, 0, 101, 0, 16, 40, 7, 0, 49, 0, 43, 38, 0, 83, 7, 4, 0, 0, 0, 0, 0, 36, 68, 27, 59, 3, 0, 0, 2, 12, 0, 9, 0, 25, 0, 0, 0, 63, 0, 0, 0, 22, 23, 0, 0, 231, 0, 204, 15, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 182, 0, 0, 0, 3, 21, 0, 17, 0, 0, 3, 1317, 0, 8, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 19, 0, 0, 22, 0, 0, 0, 0, 0, 2, 0, 15, 0, 0, 993, 0, 29, 0, 12, 0, 1, 6, 32]",1,564
177,197,"[1098, 882, 316, 225, 198, 198, 198, 198, 198, 198, 250, 198, 198, 257, 158, 198, 198, 112, 0, 146, 82, 14, 0, 88, 0, 84, 20, 0, 130, 108, 115, 0, 139, 73, 0, 0, 51, 56, 55, 61, 46, 0, 0, 46, 33, 76, 43, 29, 16, 0, 0, 0, 20, 0, 0, 0, 35, 33, 0, 0, 0, 114, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 45, 325, 0, 0, 0, 0, 51, 35, 0, 29, 0, 0, 39, 0, 24, 3, 0, 0, 0, 0, 60, 54, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 32, 216, 0, 0, 0, 26, 16, 0, 9, 0, 0, 0, 27, 34, 0, 12, 5, 8, 14, 4]",0,0
178,160,"[912, 717, 330, 204, 198, 198, 198, 198, 198, 198, 46, 198, 198, 31, 21, 198, 198, 6, 0, 127, 78, 49, 0, 92, 0, 128, 134, 0, 30, 94, 102, 0, 2, 0, 0, 0, 58, 3, 56, 1, 41, 0, 0, 38, 27, 0, 32, 75, 44, 0, 0, 0, 218, 0, 0, 0, 71, 24, 0, 0, 0, 8, 0, 59, 0, 13, 0, 0, 0, 0, 0, 443, 2, 0, 0, 2, 563, 0, 46, 31, 0, 33, 0, 0, 39, 0, 35, 46, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 9, 0, 0, 11, 0, 0, 357, 0, 39, 11, 0, 28, 0, 0, 0, 0, 3, 0, 16, 1, 8, 17, 118]",0,0
179,177,"[673, 541, 397, 267, 198, 198, 198, 198, 198, 198, 193, 198, 198, 210, 104, 0, 0, 131, 0, 92, 81, 13, 0, 73, 0, 142, 0, 0, 143, 76, 71, 272, 153, 0, 0, 123, 63, 62, 61, 62, 31, 0, 427, 26, 26, 0, 25, 58, 49, 0, 0, 0, 58, 0, 0, 0, 33, 46, 0, 0, 0, 87, 0, 42, 0, 0, 0, 0, 0, 0, 267, 0, 42, 0, 0, 0, 0, 0, 26, 33, 0, 16, 0, 0, 29, 0, 29, 0, 0, 0, 0, 0, 58, 57, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 28, 36, 0, 0, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 45, 0, 22, 0, 4, 20, 6]",0,14
180,183,"[972, 800, 336, 231, 198, 198, 198, 198, 198, 198, 214, 198, 198, 107, 83, 0, 0, 159, 46, 117, 59, 89, 0, 72, 297, 13, 73, 7, 29, 92, 91, 0, 21, 0, 172, 0, 45, 56, 43, 55, 42, 401, 0, 35, 28, 0, 22, 45, 31, 0, 0, 0, 133, 0, 0, 0, 49, 31, 0, 0, 0, 45, 0, 53, 0, 0, 0, 0, 0, 274, 0, 0, 27, 0, 0, 0, 0, 0, 34, 28, 0, 20, 0, 0, 36, 0, 17, 22, 0, 0, 0, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 0, 0, 0, 0, 13, 0, 10, 0, 0, 0, 0, 2, 0, 13, 4, 9, 11, 73]",0,10
181,174,"[904, 748, 448, 294, 198, 198, 198, 198, 198, 198, 38, 198, 198, 196, 17, 0, 0, 7, 0, 113, 91, 123, 0, 88, 0, 106, 94, 0, 12, 85, 84, 0, 126, 49, 0, 0, 62, 3, 61, 1, 40, 0, 354, 37, 27, 33, 34, 59, 34, 0, 0, 0, 100, 0, 0, 0, 51, 46, 102, 0, 0, 101, 0, 45, 210, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 23, 30, 0, 20, 0, 8, 26, 0, 33, 25, 0, 0, 38, 0, 69, 70, 0, 3, 0, 0, 0, 72, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 0, 0, 51, 11, 0, 21, 0, 0, 0, 3, 0, 0, 29, 4, 9, 28, 25]",0,0
182,155,"[0, 0, 591, 326, 198, 198, 198, 198, 198, 198, 62, 198, 198, 208, 33, 0, 0, 4, 0, 15, 130, 9, 0, 138, 0, 178, 23, 0, 60, 0, 0, 0, 142, 0, 0, 0, 119, 5, 117, 5, 0, 0, 0, 0, 25, 0, 32, 78, 19, 0, 0, 198, 97, 0, 198, 0, 99, 86, 660, 0, 0, 89, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 34, 0, 444, 0, 0, 36, 1, 0, 0, 0, 0, 67, 66, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 22, 0, 0, 24, 0, 0, 0, 0, 46, 15, 0, 23, 0, 0, 0, 0, 6, 0, 39, 1, 9, 28, 61]",0,10
183,66,"[1185, 794, 245, 130, 198, 198, 198, 198, 198, 198, 38, 0, 0, 279, 12, 0, 0, 12, 0, 91, 53, 17, 119, 53, 0, 94, 112, 0, 23, 64, 55, 0, 165, 96, 0, 119, 42, 1, 50, 3, 104, 0, 361, 131, 66, 0, 62, 34, 36, 198, 198, 198, 0, 0, 198, 0, 31, 47, 0, 0, 0, 111, 0, 28, 0, 0, 107, 93, 0, 0, 231, 0, 1, 0, 0, 0, 0, 0, 34, 9, 0, 17, 0, 0, 32, 0, 20, 33, 0, 0, 0, 8, 64, 61, 0, 26, 0, 0, 0, 41, 67, 0, 43, 61, 0, 3, 0, 33, 3, 0, 0, 0, 0, 35, 22, 0, 20, 0, 0, 0, 0, 1, 0, 13, 44, 31, 11, 0]",0,0
184,18,"[205, 114, 66, 36, 198, 198, 198, 198, 198, 198, 308, 0, 0, 22, 138, 0, 0, 134, 536, 27, 25, 100, 0, 15, 0, 7, 32, 484, 2, 14, 15, 99, 2, 0, 0, 0, 4, 56, 10, 63, 30, 0, 0, 23, 21, 45, 15, 53, 23, 0, 0, 198, 14, 1824, 198, 0, 10, 8, 0, 1768, 0, 11, 0, 0, 0, 21, 24, 34, 0, 0, 0, 0, 35, 0, 0, 2, 0, 414, 5, 3, 0, 1, 0, 0, 7, 0, 20, 2, 0, 0, 0, 12, 0, 0, 51, 0, 198, 198, 0, 0, 17, 0, 8, 10, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 10, 0, 3, 0, 290, 0, 14, 0, 0, 1, 13, 6, 2, 0]",0,0
185,342,"[905, 520, 276, 174, 198, 198, 198, 198, 198, 198, 276, 198, 198, 220, 146, 198, 198, 112, 0, 52, 52, 65, 358, 51, 0, 5, 107, 0, 89, 31, 34, 0, 164, 0, 0, 0, 34, 66, 28, 46, 72, 0, 0, 54, 67, 0, 61, 20, 98, 0, 0, 0, 126, 0, 0, 0, 31, 16, 195, 0, 0, 77, 0, 27, 0, 0, 216, 229, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 16, 11, 0, 12, 0, 120, 14, 0, 12, 30, 0, 0, 0, 92, 57, 55, 0, 0, 0, 0, 0, 0, 44, 0, 32, 41, 0, 27, 0, 0, 26, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 20, 0, 8, 19, 20, 5, 39]",0,5
186,31,"[1247, 1037, 295, 203, 198, 198, 198, 118, 198, 94, 53, 0, 0, 30, 19, 0, 0, 9, 604, 133, 81, 103, 0, 78, 0, 14, 0, 524, 177, 116, 115, 19, 1, 53, 0, 133, 58, 8, 46, 9, 51, 0, 0, 40, 31, 0, 25, 39, 33, 0, 0, 198, 0, 0, 198, 0, 36, 84, 0, 0, 0, 22, 0, 0, 0, 12, 0, 0, 357, 0, 0, 0, 0, 0, 0, 1, 0, 0, 34, 39, 0, 32, 0, 0, 33, 0, 15, 0, 0, 0, 0, 0, 1, 1, 3, 13, 198, 198, 0, 0, 0, 235, 0, 0, 0, 49, 0, 70, 42, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 0, 0, 60, 0, 19, 6, 9, 14, 0]",0,0
187,366,"[1271, 1150, 254, 185, 198, 198, 198, 198, 198, 198, 182, 198, 198, 6, 115, 198, 198, 109, 0, 63, 53, 105, 0, 57, 0, 5, 81, 0, 98, 55, 52, 30, 1, 0, 0, 0, 41, 72, 40, 73, 23, 0, 0, 17, 17, 77, 12, 71, 17, 0, 0, 0, 0, 0, 0, 0, 27, 14, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 32, 22, 0, 24, 0, 0, 33, 0, 27, 25, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 31, 0, 0, 0, 0, 0, 6, 142, 22, 0, 0, 0, 21, 29, 0, 19, 2, 3, 17, 0]",0,14
188,469,"[757, 343, 240, 136, 198, 198, 198, 198, 198, 198, 25, 198, 198, 0, 10, 198, 198, 4, 0, 86, 34, 91, 44, 37, 0, 26, 232, 0, 25, 47, 42, 0, 0, 0, 0, 0, 42, 2, 38, 4, 58, 0, 0, 56, 56, 159, 59, 0, 42, 0, 0, 0, 0, 0, 0, 0, 31, 22, 435, 0, 226, 0, 0, 29, 0, 0, 23, 27, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 19, 14, 0, 13, 0, 293, 15, 511, 0, 119, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 71, 42, 35, 0, 29, 37, 0, 11, 0, 0, 8, 0, 0, 0, 0, 0, 26, 71, 6, 0, 0, 160, 50, 2, 0, 4, 25, 19, 8, 0]",1,264
189,358,"[1014, 875, 341, 278, 198, 198, 198, 198, 198, 198, 236, 198, 198, 230, 127, 0, 0, 118, 0, 85, 76, 75, 0, 79, 0, 13, 190, 0, 25, 77, 69, 0, 181, 32, 0, 30, 52, 58, 46, 61, 31, 0, 0, 27, 21, 0, 19, 47, 45, 0, 0, 0, 52, 0, 0, 0, 37, 30, 0, 0, 0, 67, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 374, 0, 24, 30, 0, 18, 0, 0, 31, 0, 26, 91, 0, 0, 0, 0, 49, 49, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 3, 5, 0, 0, 255, 0, 26, 11, 0, 22, 0, 0, 0, 0, 1, 0, 22, 0, 7, 18, 7]",0,0
190,69,"[6, 0, 289, 257, 198, 198, 198, 198, 198, 198, 198, 0, 0, 45, 99, 0, 0, 130, 0, 22, 67, 10, 858, 64, 0, 80, 69, 0, 0, 0, 0, 0, 4, 0, 0, 60, 49, 69, 41, 68, 0, 0, 277, 1, 56, 0, 42, 29, 11, 198, 198, 198, 0, 0, 198, 0, 37, 19, 0, 0, 0, 12, 0, 36, 0, 600, 6, 3, 0, 0, 178, 0, 30, 0, 0, 520, 0, 0, 0, 10, 0, 24, 0, 0, 0, 0, 19, 28, 0, 0, 0, 516, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 196, 2, 237, 0, 219, 28, 0, 0, 0, 0, 0, 44, 9, 0, 6, 0, 0, 0, 0, 0, 0, 5, 12, 14, 5, 0]",1,179
191,392,"[0, 0, 608, 459, 198, 198, 198, 198, 198, 198, 197, 198, 198, 19, 100, 0, 0, 131, 0, 0, 124, 144, 0, 110, 0, 31, 172, 0, 138, 0, 0, 0, 5, 0, 0, 0, 76, 66, 78, 66, 0, 0, 0, 0, 26, 0, 27, 85, 29, 0, 0, 0, 147, 0, 0, 0, 64, 59, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 34, 598, 0, 0, 0, 0, 0, 49, 0, 30, 0, 0, 0, 0, 42, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 37, 385, 0, 0, 0, 0, 6, 0, 27, 0, 0, 0, 0, 37, 0, 18, 0, 9, 22, 58]",0,13
192,146,"[951, 806, 276, 234, 198, 198, 198, 309, 198, 267, 196, 0, 0, 28, 101, 0, 0, 126, 0, 87, 65, 10, 0, 74, 0, 98, 24, 0, 101, 73, 68, 0, 2, 96, 0, 0, 47, 71, 43, 70, 35, 0, 0, 33, 24, 114, 30, 44, 36, 198, 198, 0, 38, 0, 0, 0, 26, 29, 0, 0, 0, 11, 0, 36, 0, 19, 0, 0, 0, 0, 0, 437, 30, 0, 0, 1, 0, 0, 28, 27, 0, 21, 0, 0, 27, 0, 32, 3, 388, 0, 0, 0, 0, 2, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 35, 0, 0, 0, 0, 25, 11, 0, 8, 0, 0, 0, 37, 21, 0, 21, 3, 6, 14, 3]",0,0
193,488,"[747, 651, 352, 305, 198, 198, 198, 198, 198, 198, 242, 198, 198, 0, 111, 0, 0, 154, 0, 43, 58, 73, 0, 78, 0, 139, 0, 0, 170, 35, 38, 0, 0, 200, 0, 0, 58, 63, 47, 63, 21, 0, 0, 26, 16, 114, 24, 0, 31, 0, 0, 0, 29, 0, 0, 75, 17, 52, 60, 0, 207, 0, 0, 56, 317, 0, 0, 0, 0, 0, 0, 0, 34, 0, 143, 0, 0, 0, 33, 26, 0, 25, 9, 5, 22, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 101, 0, 0, 90, 0, 0, 0, 0, 0, 0, 35, 0, 0, 26, 0, 0, 0, 0, 20, 8, 0, 9, 0, 0, 0, 35, 44, 0, 19, 0, 5, 12, 1]",0,0
194,157,"[978, 787, 364, 231, 198, 198, 198, 198, 198, 198, 212, 198, 198, 19, 137, 273, 251, 115, 0, 120, 77, 94, 0, 75, 0, 20, 48, 0, 8, 101, 104, 0, 0, 177, 0, 0, 66, 74, 65, 69, 55, 0, 0, 46, 32, 45, 26, 47, 52, 0, 0, 24, 73, 0, 2, 0, 46, 34, 458, 0, 0, 12, 0, 55, 0, 18, 0, 0, 0, 0, 0, 446, 49, 0, 0, 1, 0, 0, 32, 38, 0, 30, 0, 308, 29, 0, 31, 5, 400, 0, 0, 0, 0, 3, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 26, 10, 133, 13, 0, 0, 0, 7, 0, 0, 24, 6, 16, 24, 16]",0,44
195,52,"[992, 909, 271, 167, 198, 198, 198, 198, 198, 198, 32, 0, 0, 226, 21, 0, 0, 2, 0, 43, 69, 107, 0, 48, 0, 89, 0, 0, 78, 41, 41, 265, 126, 0, 0, 0, 43, 1, 57, 2, 33, 0, 0, 25, 12, 50, 10, 59, 131, 198, 198, 198, 154, 0, 198, 0, 44, 28, 0, 0, 0, 105, 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 29, 0, 20, 0, 0, 0, 0, 34, 0, 0, 0, 211, 0, 65, 66, 114, 0, 0, 0, 0, 71, 0, 0, 0, 0, 198, 23, 198, 0, 19, 0, 0, 0, 0, 20, 5, 0, 26, 0, 0, 0, 2, 14, 0, 13, 2, 3, 16, 37]",0,0
196,274,"[842, 561, 281, 170, 198, 198, 198, 198, 198, 198, 269, 198, 198, 107, 141, 198, 198, 125, 310, 76, 62, 87, 93, 59, 0, 20, 27, 194, 23, 52, 44, 181, 18, 0, 0, 99, 33, 61, 36, 61, 91, 0, 0, 84, 75, 22, 69, 51, 38, 0, 0, 0, 0, 0, 0, 0, 37, 30, 0, 0, 0, 43, 0, 33, 0, 0, 71, 70, 0, 0, 0, 0, 35, 439, 0, 0, 0, 0, 18, 10, 0, 17, 0, 0, 21, 0, 26, 2, 0, 0, 0, 7, 7, 11, 80, 0, 0, 0, 0, 0, 40, 0, 31, 43, 0, 6, 0, 26, 10, 305, 0, 0, 0, 0, 19, 0, 18, 0, 0, 0, 1, 2, 0, 13, 30, 23, 10, 0]",0,0
197,170,"[1005, 902, 263, 201, 198, 198, 198, 198, 198, 198, 239, 198, 198, 276, 154, 198, 198, 112, 0, 57, 55, 9, 0, 60, 0, 119, 46, 0, 24, 52, 50, 110, 147, 0, 0, 0, 41, 78, 38, 71, 24, 0, 0, 27, 17, 0, 22, 61, 41, 0, 0, 0, 164, 0, 0, 0, 39, 21, 0, 0, 0, 115, 0, 28, 454, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 24, 17, 0, 14, 0, 0, 17, 0, 23, 7, 0, 0, 282, 0, 65, 70, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 9, 0, 0, 0, 0, 0, 7, 0, 17, 0, 0, 0, 0, 0, 0, 15, 2, 4, 13, 76]",0,0
198,402,"[869, 757, 395, 335, 198, 198, 198, 198, 198, 198, 184, 198, 198, 0, 113, 198, 198, 112, 0, 66, 84, 93, 0, 84, 0, 11, 50, 0, 118, 57, 57, 0, 0, 74, 0, 83, 58, 72, 51, 72, 23, 412, 0, 22, 24, 0, 20, 48, 23, 0, 0, 0, 0, 0, 0, 0, 31, 30, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 281, 0, 0, 41, 0, 0, 0, 0, 0, 26, 34, 0, 16, 0, 0, 23, 0, 30, 9, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 27, 29, 0, 0, 0, 0, 30, 6, 0, 20, 0, 0, 0, 0, 31, 0, 21, 1, 11, 13, 0]",0,0
